Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Rating_Imputed,Promo Used,Subscription Used,Freq_per_Year,Est_Annual_Spend,CLV_Score,Value_Tier,Promo_Dependent,Satisfaction_Flag,Age_Group,Loyalty_Score_A,Loyal_A,Loyalty_Score_B,Loyal_B,Loyal_Both,Segment
2035,61,Male,Shorts,Clothing,30,Alabama,M,Peach,Spring,2.9,No,Store Pickup,0,No,27,Paypal,Monthly,0,0,0,12,360,1199.5936236630735,Mid,0,Detractor,56+,0.49851940776310527,0,0.27700342357506225,0,0,Growth Prospects
2036,53,Male,T-Shirt,Clothing,70,Oklahoma,S,Yellow,Summer,4.1,No,Express,0,No,43,Bank Transfer,Weekly,0,0,0,52,3640,13774.450267462471,Premium,0,Promoter,46-55,0.9428571428571428,1,0.7303978404396547,1,1,Champions
2037,37,Male,Blouse,Clothing,63,Minnesota,S,Lavender,Winter,3.1,No,Next Day Air,0,No,46,Cash,Weekly,0,0,0,52,3276,12613.083543202152,Premium,0,Neutral,36-45,0.9673469387755103,1,0.5818233293659525,1,1,Champions
2038,39,Male,Belt,Accessories,87,Illinois,S,Green,Summer,4.3,No,Express,0,No,7,Venmo,Bi-Weekly,0,0,0,26,2262,4703.696767279788,Premium,0,Promoter,36-45,0.4450580232092837,0,0.5312191140964542,1,0,Champions
2039,53,Male,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,No,Next Day Air,0,No,35,Credit Card,Fortnightly,0,0,0,26,1820,6522.00446799012,Premium,0,Promoter,46-55,0.6736294517807122,1,0.587957139083727,1,1,Champions
2040,35,Male,T-Shirt,Clothing,51,Minnesota,M,Olive,Spring,3.1,No,Next Day Air,0,No,31,Debit Card,Bi-Weekly,0,0,0,26,1326,4595.565807112437,High,0,Neutral,26-35,0.6409763905562225,1,0.3845586372167848,0,0,Growth Prospects
2041,69,Male,Jewelry,Accessories,25,South Carolina,Xl,Gray,Spring,2.9,No,Free Shipping,0,No,42,Venmo,Quarterly,0,0,0,4,100,376.1200115693562,Low,0,Detractor,56+,0.5582232893157264,1,0.2567425056788137,0,0,At-Risk Loyalists
2042,66,Male,Jacket,Outerwear,32,New York,S,Lavender,Winter,3.2,No,Next Day Air,0,No,14,Paypal,Bi-Weekly,0,0,0,26,832,2253.0977673170387,High,0,Neutral,56+,0.5022008803521409,0,0.3389240610362435,0,0,Growth Prospects
2043,19,Male,Shoes,Footwear,52,Alabama,M,Red,Spring,4.0,No,2-Day Shipping,0,No,35,Venmo,Monthly,0,0,0,12,624,2236.1158175966125,High,0,Promoter,18-25,0.5638255302120849,1,0.4345062335746822,1,1,Growth Prospects
2044,47,Male,Gloves,Accessories,33,New York,M,Charcoal,Summer,2.7,No,Standard,0,No,49,Paypal,Weekly,0,0,0,52,1716,6713.031477314698,Premium,0,Detractor,46-55,0.9918367346938777,1,0.388657207786658,0,0,Champions
2045,49,Male,Jeans,Clothing,68,Missouri,L,Orange,Spring,3.0,No,Free Shipping,0,No,17,Paypal,Fortnightly,0,0,0,26,1768,5110.177267960419,Premium,0,Neutral,46-55,0.5266906762705081,0,0.3852202458021524,0,0,Champions
2046,31,Male,Jewelry,Accessories,20,Georgia,M,Red,Fall,4.4,No,Express,0,No,26,Paypal,Quarterly,0,0,0,4,80,263.66694928034633,Low,0,Promoter,26-35,0.4276110444177671,0,0.43397568688977395,1,0,Growth Prospects
2047,39,Male,Pants,Clothing,32,Oklahoma,M,Maroon,Winter,2.8,No,Free Shipping,0,No,30,Cash,Every 3 Months,0,0,0,4,128,439.5503621740987,Low,0,Detractor,36-45,0.4602641056422569,0,0.24630315936201475,0,0,At-Risk Loyalists
2048,58,Male,Jewelry,Accessories,82,Connecticut,M,Silver,Summer,3.1,No,Store Pickup,0,No,32,Cash,Annually,0,0,0,1,82,286.7136200402514,Low,0,Neutral,56+,0.45306122448979597,0,0.27854273202296415,0,0,At-Risk Loyalists
2049,45,Male,Sneakers,Footwear,64,Michigan,Xl,Pink,Winter,3.9,No,Express,0,No,35,Bank Transfer,Quarterly,0,0,0,4,256,917.3808482447641,Mid,0,Neutral,36-45,0.5010804321728692,0,0.39005980111036076,0,0,At-Risk Loyalists
2050,68,Male,Boots,Footwear,24,Rhode Island,L,Blue,Fall,2.7,No,Standard,0,No,15,Venmo,Annually,0,0,0,1,24,66.54212933375474,Low,0,Detractor,56+,0.3142857142857143,0,0.22512558637216787,0,0,Growth Prospects
2051,35,Male,Hat,Accessories,96,Mississippi,M,Teal,Summer,3.4,No,Store Pickup,0,No,10,Debit Card,Annually,0,0,0,1,96,230.19794618864358,Low,0,Neutral,26-35,0.27346938775510204,0,0.3131522085004833,0,0,Growth Prospects
2052,65,Male,T-Shirt,Clothing,94,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,0,No,14,Credit Card,Monthly,0,0,0,12,1128,3054.680626843293,High,0,Neutral,56+,0.39239695878351344,0,0.430646374253553,1,0,Growth Prospects
2053,45,Male,Backpack,Accessories,48,New Hampshire,M,Gray,Winter,3.7,No,2-Day Shipping,0,No,30,Bank Transfer,Annually,0,0,0,1,48,164.83138581528704,Low,0,Neutral,36-45,0.43673469387755104,0,0.3475439159050261,0,0,At-Risk Loyalists
2054,19,Male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,No,2-Day Shipping,0,No,16,Credit Card,Fortnightly,0,0,0,26,1560,4419.812816727697,High,0,Promoter,18-25,0.5185274109643858,0,0.5482343736873785,1,0,Growth Prospects
2055,65,Male,Sweater,Clothing,56,New Jersey,Xl,Gold,Spring,2.9,No,Express,0,No,14,Paypal,Annually,0,0,0,1,56,151.65081126172376,Low,0,Detractor,56+,0.30612244897959184,0,0.25121961827735084,0,0,Growth Prospects
2056,28,Male,Handbag,Accessories,33,Texas,M,Silver,Fall,3.4,No,2-Day Shipping,0,No,28,Bank Transfer,Weekly,0,0,0,52,1716,5778.27964425679,Premium,0,Neutral,26-35,0.8204081632653062,1,0.4496583771443487,1,1,Champions
2057,55,Male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.4,No,2-Day Shipping,0,No,29,Paypal,Monthly,0,0,0,12,552,1877.4609546775098,High,0,Promoter,46-55,0.5148459383753501,0,0.47368181391632996,1,0,Growth Prospects
2058,66,Male,Socks,Clothing,37,South Dakota,L,Yellow,Spring,4.2,No,Standard,0,No,5,Paypal,Every 3 Months,0,0,0,4,148,265.1804014457521,Low,0,Promoter,56+,0.25618247298919566,0,0.4100129241850714,0,0,Growth Prospects
2059,29,Male,Shirt,Clothing,98,Washington,M,Brown,Winter,3.3,No,Store Pickup,0,No,17,Bank Transfer,Quarterly,0,0,0,4,392,1133.0257290952966,Mid,0,Neutral,26-35,0.35414165666266506,0,0.32336557310049185,0,0,Growth Prospects
2060,56,Male,Shorts,Clothing,50,California,Xl,Beige,Spring,3.7,No,Express,0,No,50,Paypal,Weekly,0,0,0,52,2600,10222.746645083247,Premium,0,Neutral,56+,1.0,1,0.5950109777302709,1,1,Champions
2061,21,Male,Belt,Accessories,63,Wisconsin,M,Blue,Fall,3.2,No,Next Day Air,0,No,23,Bank Transfer,Quarterly,0,0,0,4,252,800.8695652476823,Mid,0,Neutral,18-25,0.4031212484993998,0,0.3031931330057345,0,0,Growth Prospects
2062,32,Male,Sweater,Clothing,70,Michigan,S,Magenta,Summer,2.6,No,Store Pickup,0,No,22,Debit Card,Annually,0,0,0,1,70,219.48459511504046,Low,0,Detractor,26-35,0.37142857142857144,0,0.21688861495806963,0,0,Growth Prospects
2063,54,Male,Coat,Outerwear,63,South Carolina,L,Silver,Fall,2.8,No,Standard,0,No,15,Cash,Quarterly,0,0,0,4,252,698.6923580044248,Mid,0,Detractor,46-55,0.3378151260504202,0,0.2526791435148508,0,0,Growth Prospects
2064,61,Male,Shorts,Clothing,86,Indiana,M,Cyan,Fall,2.9,No,Standard,0,No,32,Cash,Monthly,0,0,0,12,1032,3608.3958034334078,High,0,Detractor,56+,0.5393357342937175,0,0.3362700988830222,0,0,Growth Prospects
2065,31,Male,Shoes,Footwear,99,Arkansas,M,Green,Summer,4.0,No,2-Day Shipping,0,No,5,Bank Transfer,Monthly,0,0,0,12,1188,2128.610249442929,High,0,Promoter,26-35,0.3189275710284114,0,0.43186114397161257,1,0,Growth Prospects
2066,27,Male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.9,No,Free Shipping,0,No,6,Bank Transfer,Bi-Weekly,0,0,0,26,1040,2023.7465550175257,High,0,Detractor,26-35,0.4368947579031613,0,0.2972810555852362,0,0,Growth Prospects
2067,64,Male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,No,Store Pickup,0,No,44,Debit Card,Fortnightly,0,0,0,26,2392,9105.536675530604,Premium,0,Promoter,56+,0.7470988395358142,1,0.6875229087338349,1,1,Champions
2068,60,Male,Pants,Clothing,21,Maryland,Xl,Beige,Fall,3.1,No,2-Day Shipping,0,No,23,Cash,Fortnightly,0,0,0,26,546,1735.2173913699785,High,0,Neutral,56+,0.575670268107243,1,0.3141820233764532,0,0,Growth Prospects
2069,70,Male,Jewelry,Accessories,81,Vermont,Xl,Black,Summer,3.9,No,Store Pickup,0,No,44,Venmo,Monthly,0,0,0,12,972,3700.075940056751,High,0,Neutral,56+,0.637294917967187,1,0.45852581624125005,1,1,Growth Prospects
2070,36,Male,T-Shirt,Clothing,82,Texas,M,Indigo,Fall,3.4,No,Free Shipping,0,No,3,Debit Card,Quarterly,0,0,0,4,328,454.7045504473241,Low,0,Neutral,36-45,0.2398559423769508,0,0.31867601619662234,0,0,Growth Prospects
2071,56,Male,Jewelry,Accessories,88,Nebraska,Xl,Red,Spring,3.1,No,Express,0,No,14,Cash,Monthly,0,0,0,12,1056,2859.701012363934,High,0,Neutral,56+,0.39239695878351344,0,0.3418490548223156,0,0,Growth Prospects
2072,69,Male,Jacket,Outerwear,100,South Carolina,S,Yellow,Fall,4.8,No,Store Pickup,0,No,37,Paypal,Quarterly,0,0,0,4,400,1455.0344638905542,Mid,0,Promoter,56+,0.5174069627851141,0,0.5112883437172376,1,0,At-Risk Loyalists
2073,39,Male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,No,Next Day Air,0,No,22,Bank Transfer,Weekly,0,0,0,52,3432,10761.016149068842,Premium,0,Neutral,36-45,0.7714285714285714,1,0.6322546737833575,1,1,Champions
2074,38,Male,Belt,Accessories,25,Texas,S,Green,Winter,3.5,No,Next Day Air,0,No,2,Paypal,Every 3 Months,0,0,0,4,100,109.86122886681098,Low,0,Neutral,36-45,0.23169267707082836,0,0.3221914186053916,0,0,Growth Prospects
2075,36,Male,Scarf,Accessories,53,Florida,M,White,Summer,3.1,No,Free Shipping,0,No,44,Debit Card,Fortnightly,0,0,0,26,1378,5245.580910903501,Premium,0,Neutral,36-45,0.7470988395358142,1,0.4005517455032145,0,0,Champions
2076,46,Male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,No,Express,0,No,49,Debit Card,Monthly,0,0,0,12,336,1314.439729823857,Mid,0,Promoter,46-55,0.6781112444977992,1,0.4958291213186867,1,1,At-Risk Loyalists
2077,59,Male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,No,Free Shipping,0,No,22,Debit Card,Bi-Weekly,0,0,0,26,598,1875.0255411256314,High,0,Promoter,56+,0.5675070028011204,1,0.4976218924892272,1,1,Growth Prospects
2078,64,Male,Scarf,Accessories,34,Nebraska,L,Orange,Fall,3.3,No,Free Shipping,0,No,26,Bank Transfer,Annually,0,0,0,1,34,112.05845344414719,Low,0,Neutral,56+,0.40408163265306124,0,0.29824547958088277,0,0,Growth Prospects
2079,49,Male,Dress,Clothing,42,Hawaii,M,Blue,Spring,3.2,No,Next Day Air,0,No,40,Debit Card,Weekly,0,0,0,52,2184,8110.441393682208,Premium,0,Neutral,46-55,0.9183673469387756,1,0.4830393751896172,1,1,Champions
2080,32,Male,Jeans,Clothing,24,Montana,L,Violet,Summer,3.1,No,Next Day Air,0,No,16,Paypal,Quarterly,0,0,0,4,96,271.9884810293968,Low,0,Neutral,26-35,0.3459783913565426,0,0.2781804316066202,0,0,Growth Prospects
2081,29,Male,Sunglasses,Accessories,47,South Dakota,S,Gray,Fall,3.5,No,Free Shipping,0,No,17,Debit Card,Bi-Weekly,0,0,0,26,1222,3532.034288149113,High,0,Neutral,26-35,0.5266906762705081,0,0.4063912841051272,0,0,Growth Prospects
2082,24,Male,Coat,Outerwear,78,Alabama,S,Cyan,Spring,4.3,No,Standard,0,No,48,Bank Transfer,Bi-Weekly,0,0,0,26,2028,7892.61156456835,Premium,0,Promoter,18-25,0.7797519007603042,1,0.609679844273006,1,1,Champions
2083,41,Male,Jeans,Clothing,89,Arkansas,M,Yellow,Summer,2.9,No,Free Shipping,0,No,28,Venmo,Every 3 Months,0,0,0,4,356,1198.757315475185,Mid,0,Detractor,36-45,0.44393757503001197,0,0.2769828468725645,0,0,Growth Prospects
2084,41,Male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Store Pickup,0,No,26,Credit Card,Fortnightly,0,0,0,26,1534,5055.813752450641,Premium,0,Detractor,36-45,0.6001600640256102,1,0.34788267443602866,0,0,Champions
2085,32,Male,Blouse,Clothing,94,Vermont,S,Brown,Summer,4.0,No,Standard,0,No,43,Bank Transfer,Quarterly,0,0,0,4,376,1422.855302353266,Mid,0,Promoter,26-35,0.5663865546218487,1,0.41449660086075507,0,0,At-Risk Loyalists
2086,69,Male,Jeans,Clothing,49,New York,M,Teal,Fall,4.6,No,Free Shipping,0,No,38,Debit Card,Weekly,0,0,0,52,2548,9334.755074338338,Premium,0,Promoter,56+,0.9020408163265305,1,0.681162646413765,1,1,Champions
2087,65,Male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,No,2-Day Shipping,0,No,36,Cash,Every 3 Months,0,0,0,4,356,1285.4867769013438,Mid,0,Promoter,56+,0.5092436974789916,0,0.49511675677730754,1,0,At-Risk Loyalists
2088,54,Male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,Standard,0,No,1,Credit Card,Weekly,0,0,0,52,4732,3279.972458409661,High,0,Promoter,46-55,0.6000000000000001,1,0.5441895018474731,1,1,Growth Prospects
2089,39,Male,Sandals,Footwear,89,California,L,Orange,Spring,4.0,No,Standard,0,No,49,Debit Card,Annually,0,0,0,1,89,348.170047483105,Low,0,Promoter,36-45,0.5918367346938775,1,0.38805481888565124,0,0,At-Risk Loyalists
2090,37,Male,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,No,Free Shipping,0,No,41,Credit Card,Every 3 Months,0,0,0,4,228,852.188672968608,Mid,0,Neutral,36-45,0.5500600240096039,1,0.35245579912250147,0,0,At-Risk Loyalists
2091,51,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Free Shipping,0,No,21,Debit Card,Monthly,0,0,0,12,852,2633.568170261285,High,0,Neutral,46-55,0.4495398159263706,0,0.3722852348283293,0,0,Growth Prospects
2092,26,Male,Jeans,Clothing,97,Washington,Xl,Beige,Fall,3.0,No,Next Day Air,0,No,24,Bank Transfer,Quarterly,0,0,0,4,388,1248.923820048862,Mid,0,Neutral,26-35,0.4112845138055222,0,0.29021715409914917,0,0,Growth Prospects
2093,42,Male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,No,Next Day Air,0,No,27,Bank Transfer,Weekly,0,0,0,52,2340,7797.358553809977,Premium,0,Detractor,36-45,0.8122448979591836,1,0.4033362191683242,0,0,Champions
2094,21,Male,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,No,Store Pickup,0,No,4,Debit Card,Annually,0,0,0,1,91,146.45885003150312,Low,0,Promoter,18-25,0.22448979591836737,0,0.4070918741715761,0,0,Growth Prospects
2095,53,Male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,No,Standard,0,No,19,Venmo,Annually,0,0,0,1,25,74.89330683884977,Low,0,Neutral,46-55,0.34693877551020413,0,0.3093310604994292,0,0,Growth Prospects
2096,36,Male,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4.0,No,Store Pickup,0,No,1,Bank Transfer,Fortnightly,0,0,0,26,1638,1135.3750817571904,Mid,0,Promoter,36-45,0.39607843137254906,0,0.4074233770673621,0,0,Growth Prospects
2097,21,Male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,No,Free Shipping,0,No,27,Debit Card,Annually,0,0,0,1,52,173.27463452911059,Low,0,Promoter,18-25,0.41224489795918373,0,0.46775165537166596,1,0,Growth Prospects
2098,33,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Next Day Air,0,No,5,Credit Card,Weekly,0,0,0,52,2236,4006.374173193931,High,0,Neutral,26-35,0.6326530612244898,1,0.46606204237189636,1,1,Growth Prospects
2099,49,Male,T-Shirt,Clothing,28,Louisiana,M,White,Summer,3.3,No,2-Day Shipping,0,No,20,Venmo,Quarterly,0,0,0,4,112,340.9865130250234,Low,0,Neutral,46-55,0.3786314525810324,0,0.30387807369342823,0,0,Growth Prospects
2100,31,Male,T-Shirt,Clothing,78,Oklahoma,L,Green,Summer,2.9,No,Express,0,No,50,Paypal,Annually,0,0,0,1,78,306.6823993524974,Low,0,Detractor,26-35,0.6000000000000001,1,0.25503404806781593,0,0,At-Risk Loyalists
2101,68,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,No,Free Shipping,0,No,36,Cash,Fortnightly,0,0,0,26,806,2910.3998375912447,High,0,Promoter,56+,0.6817927170868348,1,0.49909645937818853,1,1,Growth Prospects
2102,49,Male,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,No,Next Day Air,0,No,12,Bank Transfer,Bi-Weekly,0,0,0,26,598,1533.839715761999,Mid,0,Neutral,46-55,0.48587434973989596,0,0.36922728470394506,0,0,Growth Prospects
2103,23,Male,Hat,Accessories,25,Idaho,M,Brown,Spring,4.5,No,Store Pickup,0,No,23,Cash,Monthly,0,0,0,12,300,953.4161491043837,Mid,0,Promoter,18-25,0.4658663465386155,0,0.4629464212295253,1,0,Growth Prospects
2104,30,Male,Pants,Clothing,86,Indiana,S,Red,Summer,3.7,No,Store Pickup,0,No,21,Venmo,Weekly,0,0,0,52,4472,13823.14185141839,Premium,0,Neutral,26-35,0.763265306122449,1,0.6835958584092419,1,1,Champions
2105,53,Male,Shoes,Footwear,88,New Mexico,M,Gold,Spring,2.8,No,Free Shipping,0,No,47,Venmo,Weekly,0,0,0,52,4576,17714.61582591451,Premium,0,Detractor,46-55,0.9755102040816328,1,0.6713425023025263,1,1,Champions
2106,65,Male,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,No,Free Shipping,0,No,38,Venmo,Bi-Weekly,0,0,0,26,910,3333.8410979779783,High,0,Promoter,56+,0.6981192476990796,1,0.5215148971818799,1,1,Growth Prospects
2107,60,Male,Jewelry,Accessories,34,Vermont,M,Gray,Fall,4.4,No,Standard,0,No,40,Credit Card,Every 3 Months,0,0,0,4,136,505.0458010717859,Low,0,Promoter,56+,0.5418967587034815,0,0.4399146229117828,1,0,At-Risk Loyalists
2108,46,Male,Pants,Clothing,75,Delaware,M,Black,Winter,3.3,No,Standard,0,No,35,Paypal,Quarterly,0,0,0,4,300,1075.055681536833,Mid,0,Neutral,46-55,0.5010804321728692,0,0.32193926586152966,0,0,At-Risk Loyalists
2109,54,Male,Hoodie,Clothing,46,North Dakota,Xl,Beige,Winter,4.2,No,Express,0,No,4,Credit Card,Quarterly,0,0,0,4,184,296.13657588787447,Low,0,Promoter,46-55,0.24801920768307323,0,0.41077457640991816,0,0,Growth Prospects
2110,59,Male,Jewelry,Accessories,31,California,L,Peach,Fall,2.7,No,Free Shipping,0,No,28,Venmo,Every 3 Months,0,0,0,4,124,417.5446829183228,Low,0,Detractor,56+,0.44393757503001197,0,0.23376172700267198,0,0,Growth Prospects
2111,52,Male,Socks,Clothing,93,Montana,L,Cyan,Spring,3.9,No,Store Pickup,0,No,36,Debit Card,Every 3 Months,0,0,0,4,372,1343.2614635036514,Mid,0,Neutral,46-55,0.5092436974789916,0,0.4005382573142277,0,0,At-Risk Loyalists
2112,41,Male,Sunglasses,Accessories,85,Missouri,Xl,Pink,Spring,2.6,No,Free Shipping,0,No,15,Bank Transfer,Annually,0,0,0,1,85,235.67004139038139,Low,0,Detractor,36-45,0.3142857142857143,0,0.21728684508139445,0,0,Growth Prospects
2113,43,Male,Belt,Accessories,68,Tennessee,M,Lavender,Fall,4.5,No,2-Day Shipping,0,No,7,Cash,Fortnightly,0,0,0,26,1768,3676.45264568995,High,0,Promoter,36-45,0.4450580232092837,0,0.5299445837395944,1,0,Growth Prospects
2114,63,Male,Dress,Clothing,40,Virginia,M,Brown,Spring,2.7,No,Store Pickup,0,No,29,Paypal,Every 3 Months,0,0,0,4,160,544.1915810659449,Mid,0,Detractor,56+,0.45210084033613446,0,0.2368777739135856,0,0,Growth Prospects
2115,37,Male,Shirt,Clothing,51,Vermont,M,Magenta,Winter,2.9,No,Standard,0,No,12,Debit Card,Annually,0,0,0,1,51,130.8124172305384,Low,0,Detractor,36-45,0.28979591836734697,0,0.2507069060491083,0,0,Growth Prospects
2116,44,Male,Scarf,Accessories,85,Rhode Island,M,Violet,Winter,3.4,No,Store Pickup,0,No,16,Bank Transfer,Bi-Weekly,0,0,0,26,2210,6261.401490364237,Premium,0,Neutral,36-45,0.5185274109643858,0,0.46154520862760573,1,0,Champions
2117,67,Male,Jacket,Outerwear,23,Kansas,M,Teal,Summer,2.9,No,Express,0,No,50,Debit Card,Bi-Weekly,0,0,0,26,598,2351.231728369147,High,0,Detractor,56+,0.7960784313725491,1,0.30533856964770356,0,0,Growth Prospects
2118,27,Male,Dress,Clothing,28,Colorado,L,Brown,Summer,3.8,No,Free Shipping,0,No,11,Debit Card,Annually,0,0,0,1,28,69.577386194064,Low,0,Neutral,26-35,0.28163265306122454,0,0.3572002664701547,0,0,Growth Prospects
2119,60,Male,Socks,Clothing,44,Georgia,M,Olive,Fall,4.2,No,2-Day Shipping,0,No,28,Debit Card,Quarterly,0,0,0,4,176,592.6440660776194,Mid,0,Promoter,56+,0.44393757503001197,0,0.4180699090424755,0,0,Growth Prospects
2120,58,Male,Jewelry,Accessories,57,Nebraska,M,Indigo,Spring,3.5,No,Store Pickup,0,No,36,Venmo,Bi-Weekly,0,0,0,26,1482,5351.380346538741,Premium,0,Neutral,56+,0.6817927170868348,1,0.4511548570630674,1,1,Champions
2121,53,Male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,No,Next Day Air,0,No,38,Paypal,Quarterly,0,0,0,4,392,1436.1161652828214,Mid,0,Neutral,46-55,0.5255702280912364,0,0.30682287392051466,0,0,At-Risk Loyalists
2122,43,Male,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,No,2-Day Shipping,0,No,32,Bank Transfer,Monthly,0,0,0,12,816,2853.150170156648,High,0,Neutral,36-45,0.5393357342937175,0,0.3896878765232616,0,0,Growth Prospects
2123,32,Male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4.0,No,Express,0,No,42,Debit Card,Weekly,0,0,0,52,1872,7040.966616578349,Premium,0,Promoter,26-35,0.9346938775510205,1,0.5527257929050351,1,1,Champions
2124,54,Male,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,No,Express,0,No,22,Debit Card,Bi-Weekly,0,0,0,26,1846,5788.122322605211,Premium,0,Neutral,46-55,0.5675070028011204,1,0.48590054847196357,1,1,Champions
2125,47,Male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,No,Next Day Air,0,No,22,Venmo,Quarterly,0,0,0,4,240,752.5186118229959,Mid,0,Promoter,46-55,0.39495798319327735,0,0.422003495981359,0,0,Growth Prospects
2126,57,Male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,No,Store Pickup,0,No,31,Paypal,Quarterly,0,0,0,4,348,1206.076094174305,Mid,0,Promoter,56+,0.4684273709483794,0,0.5051629196425306,1,0,At-Risk Loyalists
2127,63,Male,Shoes,Footwear,38,Alabama,Xl,Magenta,Winter,4.1,No,Express,0,No,28,Credit Card,Monthly,0,0,0,12,456,1535.4868984738323,Mid,0,Promoter,56+,0.5066826730692278,0,0.42926781233372513,1,0,Growth Prospects
2128,70,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,No,2-Day Shipping,0,No,40,Debit Card,Weekly,0,0,0,52,2340,8689.758636088081,Premium,0,Promoter,56+,0.9183673469387756,1,0.6532930184295305,1,1,Champions
2129,62,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,No,2-Day Shipping,0,No,21,Paypal,Weekly,0,0,0,52,2444,7554.507756007724,Premium,0,Detractor,56+,0.763265306122449,1,0.4093610670771727,0,0,Champions
2130,40,Male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,No,Store Pickup,0,No,12,Paypal,Every 3 Months,0,0,0,4,228,584.8084535012304,Mid,0,Detractor,36-45,0.3133253301320528,0,0.2498771199831231,0,0,Growth Prospects
2131,25,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,No,Free Shipping,0,No,33,Credit Card,Annually,0,0,0,1,68,239.79251567389898,Low,0,Neutral,18-25,0.46122448979591835,0,0.34938827530546124,0,0,At-Risk Loyalists
2132,19,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Express,0,No,9,Bank Transfer,Fortnightly,0,0,0,26,1352,3113.09504572795,High,0,Neutral,18-25,0.4613845538215286,0,0.4080836148980589,0,0,Growth Prospects
2133,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,2-Day Shipping,0,No,15,Debit Card,Weekly,0,0,0,52,4524,12543.19137941277,Premium,0,Promoter,18-25,0.7142857142857144,1,0.7721036878724898,1,1,Champions
2134,21,Male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,Standard,0,No,13,Bank Transfer,Annually,0,0,0,1,34,89.72794920691878,Low,0,Neutral,18-25,0.2979591836734694,0,0.3576960551593983,0,0,Growth Prospects
2135,55,Male,Sandals,Footwear,41,Virginia,Xl,Maroon,Winter,2.9,No,Standard,0,No,35,Credit Card,Fortnightly,0,0,0,26,1066,3820.031188394213,High,0,Detractor,46-55,0.6736294517807122,1,0.34147722039324224,0,0,Growth Prospects
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Next Day Air,0,No,1,Debit Card,Every 3 Months,0,0,0,4,376,260.62333989053946,Low,0,Promoter,26-35,0.2235294117647059,0,0.45790080128439503,1,0,Growth Prospects
